 29 7297 { (   0.428,    0.814), (   0.521,    0.754), (   0.652,    0.648), (   0.758,    0.515), (   0.817,    0.388) }   0  12
 29 7298 { (   0.426,    0.814), (   0.521,    0.754), (   0.652,    0.648), (   0.758,    0.515), (   0.817,    0.388) }   0  11
 29 7299 { (   0.424,    0.814), (   0.521,    0.754), (   0.652,    0.648), (   0.758,    0.515), (   0.817,    0.388) }   0  10
 29 7300 { (   0.422,    0.814), (   0.521,    0.754), (   0.652,    0.648), (   0.758,    0.515), (   0.817,    0.388) }   0   9
 29 7301 { (   0.420,    0.814), (   0.521,    0.754), (   0.652,    0.648), (   0.758,    0.515), (   0.817,    0.388) }   0   8
 29 7302 { (   0.418,    0.814), (   0.521,    0.754), (   0.652,    0.648), (   0.758,    0.515), (   0.817,    0.388) }   0   7
 29 7303 { (   0.415,    0.814), (   0.521,    0.754), (   0.652,    0.648), (   0.758,    0.515), (   0.817,    0.388) }   0   6
 29 7304 { (   0.413,    0.814), (   0.521,    0.754), (   0.652,    0.648), (   0.758,    0.515), (   0.817,    0.388) }   0   5
 29 7305 { (   0.410,    0.814), (   0.521,    0.754), (   0.651,    0.648), (   0.758,    0.515), (   0.817,    0.388) }   0   4
 29 7306 { (   0.406,    0.814), (   0.521,    0.754), (   0.651,    0.648), (   0.758,    0.515), (   0.817,    0.388) }   0   3
 29 7307 { (   0.403,    0.814), (   0.521,    0.754), (   0.651,    0.648), (   0.758,    0.515), (   0.817,    0.388) }   0   2
 29 7308 { (   0.400,    0.814), (   0.521,    0.754), (   0.651,    0.648), (   0.758,    0.515), (   0.817,    0.388) }   0   1
 29 7309 { (   0.392,    0.815), (   0.521,    0.754), (   0.651,    0.648), (   0.758,    0.515), (   0.817,    0.388) }   0   0
 29 7310 { (   0.388,    0.816), (   0.516,    0.756), (   0.649,    0.649), (   0.756,    0.516), (   0.816,    0.388) }   1   0
 29 7311 { (   0.388,    0.817), (   0.515,    0.758), (   0.648,    0.651), (   0.754,    0.521), (   0.815,    0.392) }   3  49
 29 7312 { (   0.388,    0.817), (   0.515,    0.758), (   0.648,    0.652), (   0.754,    0.521), (   0.814,    0.400) }   4  99
 29 7313 { (   0.388,    0.817), (   0.515,    0.758), (   0.648,    0.652), (   0.754,    0.521), (   0.814,    0.495) }   4  99
 29 7314 { (   0.388,    0.817), (   0.515,    0.758), (   0.648,    0.652), (   0.754,    0.521), (   0.814,    0.497) }   4  98
 29 7315 { (   0.388,    0.817), (   0.515,    0.758), (   0.648,    0.652), (   0.754,    0.521), (   0.814,    0.499) }   4  97
 29 7316 { (   0.388,    0.817), (   0.515,    0.758), (   0.648,    0.652), (   0.754,    0.521), (   0.814,    0.500) }   4  96
 29 7317 { (   0.388,    0.817), (   0.515,    0.758), (   0.648,    0.652), (   0.754,    0.521), (   0.814,    0.501) }   4  95
 29 7318 { (   0.388,    0.817), (   0.515,    0.758), (   0.648,    0.652), (   0.754,    0.521), (   0.814,    0.502) }   4  94
 29 7319 { (   0.388,    0.836), (   0.515,    0.783), (   0.648,    0.694), (   0.754,    0.599), (   0.814,    0.502) }   3  49
 29 7320 { (   0.388,    0.837), (   0.515,    0.784), (   0.648,    0.696), (   0.754,    0.603), (   0.814,    0.502) }   3  48
 29 7321 { (   0.388,    0.838), (   0.515,    0.785), (   0.648,    0.697), (   0.754,    0.604), (   0.814,    0.502) }   3  47
 29 7322 { (   0.424,    0.833), (   0.533,    0.782), (   0.655,    0.696), (   0.754,    0.604), (   0.814,    0.502) }   0   1
 30 7323 { (   0.441,    0.829), (   0.541,    0.780), (   0.658,    0.695), (   0.754,    0.604), (   0.814,    0.502) }   0   2
 30 7324 { (   0.454,    0.826), (   0.548,    0.779), (   0.661,    0.694), (   0.754,    0.604), (   0.814,    0.502) }   0   3
 30 7325 { (   0.464,    0.823), (   0.553,    0.777), (   0.663,    0.694), (   0.754,    0.604), (   0.814,    0.502) }   0   4
 30 7326 { (   0.473,    0.820), (   0.557,    0.776), (   0.665,    0.693), (   0.754,    0.604), (   0.814,    0.502) }   0   5
 30 7327 { (   0.481,    0.818), (   0.561,    0.775), (   0.666,    0.693), (   0.754,    0.604), (   0.814,    0.502) }   0   6
 30 7328 { (   0.488,    0.816), (   0.564,    0.774), (   0.668,    0.692), (   0.754,    0.604), (   0.814,    0.502) }   0   7
 30 7329 { (   0.494,    0.814), (   0.567,    0.773), (   0.669,    0.692), (   0.754,    0.604), (   0.814,    0.502) }   0   8
 30 7330 { (   0.494,    0.814), (   0.577,    0.767), (   0.673,    0.689), (   0.754,    0.604), (   0.814,    0.502) }   1   1
 30 7331 { (   0.494,    0.814), (   0.586,    0.760), (   0.676,    0.687), (   0.754,    0.604), (   0.814,    0.502) }   1   2
 30 7332 { (   0.494,    0.814), (   0.594,    0.754), (   0.680,    0.684), (   0.754,    0.604), (   0.814,    0.502) }   1   3
 30 7333 { (   0.494,    0.814), (   0.594,    0.754), (   0.680,    0.684), (   0.754,    0.604), (   0.814,    0.502) }   1   4
 30 7334 { (   0.494,    0.814), (   0.594,    0.754), (   0.687,    0.671), (   0.771,    0.571), (   0.814,    0.502) }   3  50
 30 7335 { (   0.494,    0.814), (   0.594,    0.754), (   0.690,    0.655), (   0.779,    0.533), (   0.830,    0.424) }   4  99
 30 7336 { (   0.494,    0.814), (   0.594,    0.754), (   0.691,    0.648), (   0.781,    0.515), (   0.835,    0.388) }   4 100
 30 7337 { (   0.494,    0.814), (   0.571,    0.754), (   0.678,    0.648), (   0.774,    0.515), (   0.829,    0.388) }   1  16
 30 7338 { (   0.494,    0.814), (   0.569,    0.754), (   0.677,    0.648), (   0.773,    0.515), (   0.829,    0.388) }   1  15
 30 7339 { (   0.494,    0.814), (   0.567,    0.754), (   0.676,    0.648), (   0.773,    0.515), (   0.829,    0.388) }   1  14
 30 7340 { (   0.494,    0.814), (   0.565,    0.754), (   0.675,    0.648), (   0.772,    0.515), (   0.828,    0.388) }   1  13
 30 7341 { (   0.494,    0.814), (   0.563,    0.754), (   0.674,    0.648), (   0.771,    0.515), (   0.827,    0.388) }   1  12
 30 7342 { (   0.494,    0.814), (   0.560,    0.754), (   0.673,    0.648), (   0.770,    0.515), (   0.827,    0.388) }   1  11
 30 7343 { (   0.494,    0.814), (   0.558,    0.754), (   0.671,    0.648), (   0.769,    0.515), (   0.826,    0.388) }   1  10
 30 7344 { (   0.494,    0.814), (   0.555,    0.754), (   0.670,    0.648), (   0.769,    0.515), (   0.826,    0.388) }   1   9
 30 7345 { (   0.494,    0.814), (   0.552,    0.754), (   0.668,    0.648), (   0.768,    0.515), (   0.825,    0.388) }   1   8
 30 7346 { (   0.494,    0.814), (   0.548,    0.754), (   0.666,    0.648), (   0.767,    0.515), (   0.824,    0.388) }   1   7
 30 7347 { (   0.494,    0.814), (   0.545,    0.754), (   0.665,    0.648), (   0.765,    0.515), (   0.823,    0.388) }   1   6
 30 7348 { (   0.494,    0.814), (   0.541,    0.754), (   0.662,    0.648), (   0.764,    0.515), (   0.822,    0.388) }   1   5
 30 7349 { (   0.494,    0.814), (   0.537,    0.754), (   0.660,    0.648), (   0.763,    0.515), (   0.821,    0.388) }   1   4
 30 7350 { (   0.494,    0.814), (   0.532,    0.754), (   0.658,    0.648), (   0.761,    0.515), (   0.820,    0.388) }   1   3
 30 7351 { (   0.494,    0.814), (   0.527,    0.754), (   0.655,    0.648), (   0.760,    0.515), (   0.819,    0.388) }   1   2
 30 7352 { (   0.494,    0.814), (   0.521,    0.754), (   0.652,    0.648), (   0.758,    0.515), (   0.817,    0.388) }   1   1
 30 7353 { (   0.461,    0.814), (   0.521,    0.754), (   0.652,    0.648), (   0.758,    0.515), (   0.817,    0.388) }   0  35
 30 7354 { (   0.459,    0.814), (   0.521,    0.754), (   0.652,    0.648), (   0.758,    0.515), (   0.817,    0.388) }   0  34
 30 7355 { (   0.457,    0.814), (   0.521,    0.754), (   0.652,    0.648), (   0.758,    0.515), (   0.817,    0.388) }   0  33
 30 7356 { (   0.456,    0.814), (   0.521,    0.754), (   0.652,    0.648), (   0.758,    0.515), (   0.817,    0.388) }   0  32
 30 7357 { (   0.454,    0.814), (   0.521,    0.754), (   0.652,    0.648), (   0.758,    0.515), (   0.817,    0.388) }   0  31
 30 7358 { (   0.452,    0.814), (   0.521,    0.754), (   0.652,    0.648), (   0.758,    0.515), (   0.817,    0.388) }   0  30
 30 7359 { (   0.451,    0.814), (   0.521,    0.754), (   0.652,    0.648), (   0.758,    0.515), (   0.817,    0.388) }   0  29
 30 7360 { (   0.450,    0.814), (   0.521,    0.754), (   0.652,    0.648), (   0.758,    0.515), (   0.817,    0.388) }   0  28
 30 7361 { (   0.448,    0.814), (   0.521,    0.754), (   0.652,    0.648), (   0.758,    0.515), (   0.817,    0.388) }   0  27
 30 7362 { (   0.447,    0.814), (   0.521,    0.754), (   0.652,    0.648), (   0.758,    0.515), (   0.817,    0.388) }   0  26
 30 7363 { (   0.445,    0.814), (   0.521,    0.754), (   0.652,    0.648), (   0.758,    0.515), (   0.817,    0.388) }   0  25
 30 7364 { (   0.444,    0.814), (   0.521,    0.754), (   0.652,    0.648), (   0.758,    0.515), (   0.817,    0.388) }   0  24
 30 7365 { (   0.443,    0.814), (   0.521,    0.754), (   0.652,    0.648), (   0.758,    0.515), (   0.817,    0.388) }   0  23
 30 7366 { (   0.442,    0.814), (   0.521,    0.754), (   0.652,    0.648), (   0.758,    0.515), (   0.817,    0.388) }   0  22
 30 7367 { (   0.440,    0.814), (   0.521,    0.754), (   0.652,    0.648), (   0.758,    0.515), (   0.817,    0.388) }   0  21
 30 7368 { (   0.439,    0.814), (   0.521,    0.754), (   0.652,    0.648), (   0.758,    0.515), (   0.817,    0.388) }   0  20
 30 7369 { (   0.438,    0.814), (   0.521,    0.754), (   0.652,    0.648), (   0.758,    0.515), (   0.817,    0.388) }   0  19
 30 7370 { (   0.436,    0.814), (   0.521,    0.754), (   0.652,    0.648), (   0.758,    0.515), (   0.817,    0.388) }   0  18
 30 7371 { (   0.435,    0.814), (   0.521,    0.754), (   0.652,    0.648), (   0.758,    0.515), (   0.817,    0.388) }   0  17
 30 7372 { (   0.434,    0.814), (   0.521,    0.754), (   0.652,    0.648), (   0.758,    0.515), (   0.817,    0.388) }   0  16
 30 7373 { (   0.432,    0.814), (   0.521,    0.754), (   0.652,    0.648), (   0.758,    0.515), (   0.817,    0.388) }   0  15
 30 7374 { (   0.431,    0.814), (   0.521,    0.754), (   0.652,    0.648), (   0.758,    0.515), (   0.817,    0.388) }   0  14
 30 7375 { (   0.429,    0.814), (   0.521,    0.754), (   0.652,    0.648), (   0.758,    0.515), (   0.817,    0.388) }   0  13
 30 7376 { (   0.428,    0.814), (   0.521,    0.754), (   0.652,    0.648), (   0.758,    0.515), (   0.817,    0.388) }   0  12
 30 7377 { (   0.426,    0.814), (   0.521,    0.754), (   0.652,    0.648), (   0.758,    0.515), (   0.817,    0.388) }   0  11
 30 7378 { (   0.424,    0.814), (   0.521,    0.754), (   0.652,    0.648), (   0.758,    0.515), (   0.817,    0.388) }   0  10
 30 7379 { (   0.422,    0.814), (   0.521,    0.754), (   0.652,    0.648), (   0.758,    0.515), (   0.817,    0.388) }   0   9
 30 7380 { (   0.420,    0.814), (   0.521,    0.754), (   0.652,    0.648), (   0.758,    0.515), (   0.817,    0.388) }   0   8
 30 7381 { (   0.418,    0.814), (   0.521,    0.754), (   0.652,    0.648), (   0.758,    0.515), (   0.817,    0.388) }   0   7
 30 7382 { (   0.415,    0.814), (   0.521,    0.754), (   0.652,    0.648), (   0.758,    0.515), (   0.817,    0.388) }   0   6
 30 7383 { (   0.413,    0.814), (   0.521,    0.754), (   0.652,    0.648), (   0.758,    0.515), (   0.817,    0.388) }   0   5
 30 7384 { (   0.410,    0.814), (   0.521,    0.754), (   0.652,    0.648), (   0.758,    0.515), (   0.817,    0.388) }   0   4
 30 7385 { (   0.406,    0.814), (   0.521,    0.754), (   0.652,    0.648), (   0.758,    0.515), (   0.817,    0.388) }   0   3
 30 7386 { (   0.402,    0.814), (   0.521,    0.754), (   0.652,    0.648), (   0.758,    0.515), (   0.817,    0.388) }   0   2
 30 7387 { (   0.399,    0.814), (   0.521,    0.754), (   0.652,    0.648), (   0.758,    0.515), (   0.817,    0.388) }   0   1
 30 7388 { (   0.392,    0.815), (   0.521,    0.754), (   0.651,    0.648), (   0.758,    0.515), (   0.817,    0.388) }   0   0
 30 7389 { (   0.388,    0.816), (   0.516,    0.756), (   0.649,    0.649), (   0.756,    0.516), (   0.816,    0.388) }   1   0
 30 7390 { (   0.388,    0.817), (   0.515,    0.758), (   0.648,    0.652), (   0.754,    0.521), (   0.815,    0.393) }   3  49
 30 7391 { (   0.388,    0.817), (   0.515,    0.758), (   0.648,    0.652), (   0.754,    0.521), (   0.814,    0.399) }   4  99
 30 7392 { (   0.388,    0.817), (   0.515,    0.758), (   0.648,    0.652), (   0.754,    0.521), (   0.814,    0.492) }   4  99
 30 7393 { (   0.388,    0.817), (   0.515,    0.758), (   0.648,    0.652), (   0.754,    0.521), (   0.814,    0.494) }   4  98
 30 7394 { (   0.388,    0.817), (   0.515,    0.758), (   0.648,    0.652), (   0.754,    0.521), (   0.814,    0.496) }   4  97
 30 7395 { (   0.388,    0.817), (   0.515,    0.758), (   0.648,    0.652), (   0.754,    0.521), (   0.814,    0.497) }   4  96
 30 7396 { (   0.388,    0.817), (   0.515,    0.758), (   0.648,    0.652), (   0.754,    0.521), (   0.814,    0.498) }   4  95
 30 7397 { (   0.388,    0.817), (   0.515,    0.758), (   0.648,    0.652), (   0.754,    0.521), (   0.814,    0.499) }   4  94
 30 7398 { (   0.388,    0.836), (   0.515,    0.782), (   0.648,    0.692), (   0.754,    0.596), (   0.814,    0.499) }   3  49
 30 7399 { (   0.388,    0.837), (   0.515,    0.783), (   0.648,    0.694), (   0.754,    0.600), (   0.814,    0.499) }   3  48
 30 7400 { (   0.388,    0.837), (   0.515,    0.784), (   0.648,    0.695), (   0.754,    0.601), (   0.814,    0.499) }   3  47
 30 7401 { (   0.424,    0.832), (   0.533,    0.781), (   0.655,    0.694), (   0.754,    0.601), (   0.814,    0.499) }   0   1
 31 7402 { (   0.441,    0.828), (   0.541,    0.779), (   0.658,    0.693), (   0.754,    0.601), (   0.814,    0.499) }   0   2
 31 7403 { (   0.454,    0.825), (   0.548,    0.778), (   0.661,    0.693), (   0.754,    0.601), (   0.814,    0.499) }   0   3
 31 7404 { (   0.465,    0.822), (   0.553,    0.776), (   0.663,    0.692), (   0.754,    0.601), (   0.814,    0.499) }   0   4
 31 7405 { (   0.474,    0.819), (   0.557,    0.775), (   0.665,    0.691), (   0.754,    0.601), (   0.814,    0.499) }   0   5
 31 7406 { (   0.481,    0.817), (   0.561,    0.774), (   0.667,    0.691), (   0.754,    0.601), (   0.814,    0.499) }   0   6
 31 7407 { (   0.488,    0.815), (   0.564,    0.773), (   0.668,    0.691), (   0.754,    0.601), (   0.814,    0.499) }   0   7
 31 7408 { (   0.490,    0.814), (   0.565,    0.773), (   0.668,    0.690), (   0.754,    0.601), (   0.814,    0.499) }   0   8
 31 7409 { (   0.490,    0.814), (   0.575,    0.766), (   0.672,    0.688), (   0.754,    0.601), (   0.814,    0.499) }   1   1
 31 7410 { (   0.490,    0.814), (   0.584,    0.760), (   0.676,    0.685), (   0.754,    0.601), (   0.814,    0.499) }   1   2
 31 7411 { (   0.490,    0.814), (   0.592,    0.755), (   0.679,    0.683), (   0.754,    0.601), (   0.814,    0.499) }   1   3
 31 7412 { (   0.490,    0.814), (   0.592,    0.755), (   0.686,    0.670), (   0.770,    0.570), (   0.814,    0.499) }   3  50
 31 7413 { (   0.490,    0.814), (   0.592,    0.755), (   0.689,    0.655), (   0.778,    0.533), (   0.830,    0.424) }   4  99
 31 7414 { (   0.490,    0.814), (   0.592,    0.755), (   0.690,    0.648), (   0.780,    0.515), (   0.835,    0.388) }   4 100
 31 7415 { (   0.490,    0.814), (   0.567,    0.755), (   0.676,    0.648), (   0.773,    0.515), (   0.829,    0.388) }   1  14
 31 7416 { (   0.490,    0.814), (   0.565,    0.755), (   0.675,    0.648), (   0.772,    0.515), (   0.828,    0.388) }   1  13
 31 7417 { (   0.490,    0.814), (   0.563,    0.755), (   0.674,    0.648), (   0.771,    0.515), (   0.827,    0.388) }   1  12
 31 7418 { (   0.490,    0.814), (   0.560,    0.755), (   0.673,    0.648), (   0.770,    0.515), (   0.827,    0.388) }   1  11
 31 7419 { (   0.490,    0.814), (   0.558,    0.755), (   0.671,    0.648), (   0.770,    0.515), (   0.826,    0.388) }   1  10
 31 7420 { (   0.490,    0.814), (   0.555,    0.755), (   0.670,    0.648), (   0.769,    0.515), (   0.826,    0.388) }   1   9
 31 7421 { (   0.490,    0.814), (   0.552,    0.755), (   0.668,    0.648), (   0.768,    0.515), (   0.825,    0.388) }   1   8
 31 7422 { (   0.490,    0.814), (   0.548,    0.755), (   0.666,    0.648), (   0.767,    0.515), (   0.824,    0.388) }   1   7
 31 7423 { (   0.490,    0.814), (   0.545,    0.755), (   0.665,    0.648), (   0.765,    0.515), (   0.823,    0.388) }   1   6
 31 7424 { (   0.490,    0.814), (   0.541,    0.755), (   0.662,    0.648), (   0.764,    0.515), (   0.822,    0.388) }   1   5
 31 7425 { (   0.490,    0.814), (   0.537,    0.755), (   0.660,    0.648), (   0.763,    0.515), (   0.821,    0.388) }   1   4
 31 7426 { (   0.490,    0.814), (   0.532,    0.755), (   0.658,    0.648), (   0.761,    0.515), (   0.820,    0.388) }   1   3
 31 7427 { (   0.490,    0.814), (   0.527,    0.755), (   0.655,    0.648), (   0.760,    0.515), (   0.819,    0.388) }   1   2
 31 7428 { (   0.490,    0.814), (   0.521,    0.755), (   0.652,    0.648), (   0.758,    0.515), (   0.817,    0.388) }   1   1
 31 7429 { (   0.459,    0.814), (   0.521,    0.755), (   0.652,    0.648), (   0.758,    0.515), (   0.817,    0.388) }   0  34
 31 7430 { (   0.457,    0.814), (   0.521,    0.755), (   0.652,    0.648), (   0.758,    0.515), (   0.817,    0.388) }   0  33
 31 7431 { (   0.456,    0.814), (   0.521,    0.755), (   0.652,    0.648), (   0.758,    0.515), (   0.817,    0.388) }   0  32
 31 7432 { (   0.454,    0.814), (   0.521,    0.755), (   0.652,    0.648), (   0.758,    0.515), (   0.817,    0.388) }   0  31
 31 7433 { (   0.453,    0.814), (   0.521,    0.755), (   0.652,    0.648), (   0.758,    0.515), (   0.817,    0.388) }   0  30
 31 7434 { (   0.451,    0.814), (   0.521,    0.755), (   0.652,    0.648), (   0.758,    0.515), (   0.817,    0.388) }   0  29
 31 7435 { (   0.450,    0.814), (   0.521,    0.755), (   0.652,    0.648), (   0.758,    0.515), (   0.817,    0.388) }   0  28
 31 7436 { (   0.448,    0.814), (   0.521,    0.755), (   0.652,    0.648), (   0.758,    0.515), (   0.817,    0.388) }   0  27
 31 7437 { (   0.447,    0.814), (   0.521,    0.755), (   0.652,    0.648), (   0.758,    0.515), (   0.817,    0.388) }   0  26
 31 7438 { (   0.446,    0.814), (   0.521,    0.755), (   0.652,    0.648), (   0.758,    0.515), (   0.817,    0.388) }   0  25
 31 7439 { (   0.444,    0.814), (   0.521,    0.755), (   0.652,    0.648), (   0.758,    0.515), (   0.817,    0.388) }   0  24
 31 7440 { (   0.443,    0.814), (   0.521,    0.755), (   0.652,    0.648), (   0.758,    0.515), (   0.817,    0.388) }   0  23
 31 7441 { (   0.442,    0.814), (   0.521,    0.755), (   0.652,    0.648), (   0.758,    0.515), (   0.817,    0.388) }   0  22
 31 7442 { (   0.440,    0.814), (   0.521,    0.755), (   0.652,    0.648), (   0.758,    0.515), (   0.817,    0.388) }   0  21
 31 7443 { (   0.439,    0.814), (   0.521,    0.755), (   0.652,    0.648), (   0.758,    0.515), (   0.817,    0.388) }   0  20
 31 7444 { (   0.438,    0.814), (   0.521,    0.755), (   0.652,    0.648), (   0.758,    0.515), (   0.817,    0.388) }   0  19
 31 7445 { (   0.437,    0.814), (   0.521,    0.755), (   0.652,    0.648), (   0.758,    0.515), (   0.817,    0.388) }   0  18
 31 7446 { (   0.435,    0.814), (   0.521,    0.755), (   0.652,    0.648), (   0.758,    0.515), (   0.817,    0.388) }   0  17
 31 7447 { (   0.434,    0.814), (   0.521,    0.755), (   0.652,    0.648), (   0.758,    0.515), (   0.817,    0.388) }   0  16
 31 7448 { (   0.432,    0.814), (   0.521,    0.755), (   0.652,    0.648), (   0.758,    0.515), (   0.817,    0.388) }   0  15
 31 7449 { (   0.431,    0.814), (   0.521,    0.755), (   0.652,    0.648), (   0.758,    0.515), (   0.817,    0.388) }   0  14
 31 7450 { (   0.429,    0.814), (   0.521,    0.755), (   0.652,    0.648), (   0.758,    0.515), (   0.817,    0.388) }   0  13
 31 7451 { (   0.428,    0.814), (   0.521,    0.755), (   0.652,    0.648), (   0.758,    0.515), (   0.817,    0.388) }   0  12
 31 7452 { (   0.426,    0.814), (   0.521,    0.755), (   0.652,    0.648), (   0.758,    0.515), (   0.817,    0.388) }   0  11
 31 7453 { (   0.424,    0.814), (   0.521,    0.755), (   0.652,    0.648), (   0.758,    0.515), (   0.817,    0.388) }   0  10
 31 7454 { (   0.422,    0.814), (   0.521,    0.755), (   0.652,    0.648), (   0.758,    0.515), (   0.817,    0.388) }   0   9
 31 7455 { (   0.420,    0.814), (   0.521,    0.755), (   0.652,    0.648), (   0.758,    0.515), (   0.817,    0.388) }   0   8
 31 7456 { (   0.418,    0.814), (   0.521,    0.755), (   0.652,    0.648), (   0.758,    0.515), (   0.817,    0.388) }   0   7
 31 7457 { (   0.416,    0.814), (   0.521,    0.755), (   0.652,    0.648), (   0.758,    0.515), (   0.817,    0.388) }   0   6
 31 7458 { (   0.413,    0.814), (   0.521,    0.755), (   0.652,    0.648), (   0.758,    0.515), (   0.817,    0.388) }   0   5
 31 7459 { (   0.410,    0.814), (   0.521,    0.755), (   0.652,    0.648), (   0.758,    0.515), (   0.817,    0.388) }   0   4
 31 7460 { (   0.406,    0.814), (   0.521,    0.755), (   0.652,    0.648), (   0.758,    0.515), (   0.817,    0.388) }   0   3
 31 7461 { (   0.402,    0.814), (   0.521,    0.755), (   0.652,    0.648), (   0.758,    0.515), (   0.817,    0.388) }   0   2
 31 7462 { (   0.398,    0.814), (   0.521,    0.755), (   0.652,    0.648), (   0.758,    0.515), (   0.817,    0.388) }   0   1
 31 7463 { (   0.393,    0.815), (   0.521,    0.755), (   0.652,    0.648), (   0.758,    0.515), (   0.817,    0.388) }   0   0
 31 7464 { (   0.388,    0.816), (   0.516,    0.756), (   0.649,    0.649), (   0.756,    0.516), (   0.816,    0.388) }   1   0
 31 7465 { (   0.388,    0.817), (   0.515,    0.758), (   0.648,    0.652), (   0.755,    0.521), (   0.815,    0.393) }   3  49
 31 7466 { (   0.388,    0.817), (   0.515,    0.758), (   0.648,    0.652), (   0.755,    0.521), (   0.814,    0.399) }   4  99
 31 7467 { (   0.388,    0.817), (   0.515,    0.758), (   0.648,    0.652), (   0.755,    0.521), (   0.814,    0.489) }   4  99
 31 7468 { (   0.388,    0.817), (   0.515,    0.758), (   0.648,    0.652), (   0.755,    0.521), (   0.814,    0.491) }   4  98
 31 7469 { (   0.388,    0.817), (   0.515,    0.758), (   0.648,    0.652), (   0.755,    0.521), (   0.814,    0.492) }   4  97
 31 7470 { (   0.388,    0.817), (   0.515,    0.758), (   0.648,    0.652), (   0.755,    0.521), (   0.814,    0.494) }   4  96
 31 7471 { (   0.388,    0.817), (   0.515,    0.758), (   0.648,    0.652), (   0.755,    0.521), (   0.814,    0.495) }   4  95
 31 7472 { (   0.388,    0.817), (   0.515,    0.758), (   0.648,    0.652), (   0.755,    0.521), (   0.814,    0.495) }   4  94
 31 7473 { (   0.388,    0.835), (   0.515,    0.781), (   0.648,    0.691), (   0.755,    0.594), (   0.814,    0.495) }   3  49
 31 7474 { (   0.388,    0.836), (   0.515,    0.782), (   0.648,    0.693), (   0.755,    0.598), (   0.814,    0.495) }   3  48
 31 7475 { (   0.388,    0.836), (   0.515,    0.783), (   0.648,    0.693), (   0.755,    0.598), (   0.814,    0.495) }   3  47
 31 7476 { (   0.424,    0.831), (   0.533,    0.780), (   0.655,    0.692), (   0.755,    0.598), (   0.814,    0.495) }   0   1
 32 7477 { (   0.441,    0.827), (   0.541,    0.778), (   0.659,    0.692), (   0.755,    0.598), (   0.814,    0.495) }   0   2
 32 7478 { (   0.454,    0.824), (   0.548,    0.777), (   0.661,    0.691), (   0.755,    0.598), (   0.814,    0.495) }   0   3
 32 7479 { (   0.465,    0.821), (   0.553,    0.775), (   0.663,    0.690), (   0.755,    0.598), (   0.814,    0.495) }   0   4
 32 7480 { (   0.474,    0.819), (   0.557,    0.774), (   0.665,    0.690), (   0.755,    0.598), (   0.814,    0.495) }   0   5
 32 7481 { (   0.481,    0.816), (   0.561,    0.773), (   0.667,    0.689), (   0.755,    0.598), (   0.814,    0.495) }   0   6
 32 7482 { (   0.487,    0.815), (   0.564,    0.772), (   0.668,    0.689), (   0.755,    0.598), (   0.814,    0.495) }   0   7
 32 7483 { (   0.487,    0.815), (   0.574,    0.765), (   0.672,    0.686), (   0.755,    0.598), (   0.814,    0.495) }   1   1
 32 7484 { (   0.487,    0.815), (   0.583,    0.759), (   0.676,    0.684), (   0.755,    0.598), (   0.814,    0.495) }   1   2
 32 7485 { (   0.487,    0.815), (   0.589,    0.755), (   0.678,    0.682), (   0.755,    0.598), (   0.814,    0.495) }   1   3
 32 7486 { (   0.487,    0.815), (   0.589,    0.755), (   0.684,    0.670), (   0.770,    0.568), (   0.814,    0.495) }   3  50
 32 7487 { (   0.487,    0.815), (   0.589,    0.755), (   0.687,    0.655), (   0.777,    0.533), (   0.829,    0.424) }   4  99
 32 7488 { (   0.487,    0.815), (   0.589,    0.755), (   0.688,    0.648), (   0.780,    0.515), (   0.834,    0.388) }   4 100
 32 7489 { (   0.487,    0.815), (   0.565,    0.755), (   0.675,    0.648), (   0.772,    0.515), (   0.828,    0.388) }   1  13
 32 7490 { (   0.487,    0.815), (   0.563,    0.755), (   0.674,    0.648), (   0.771,    0.515), (   0.827,    0.388) }   1  12
 32 7491 { (   0.487,    0.815), (   0.560,    0.755), (   0.673,    0.648), (   0.770,    0.515), (   0.827,    0.388) }   1  11
 32 7492 { (   0.487,    0.815), (   0.558,    0.755), (   0.671,    0.648), (   0.770,    0.515), (   0.826,    0.388) }   1  10
 32 7493 { (   0.487,    0.815), (   0.555,    0.755), (   0.670,    0.648), (   0.769,    0.515), (   0.826,    0.388) }   1   9
 32 7494 { (   0.487,    0.815), (   0.552,    0.755), (   0.668,    0.648), (   0.768,    0.515), (   0.825,    0.388) }   1   8
 32 7495 { (   0.487,    0.815), (   0.549,    0.755), (   0.667,    0.648), (   0.767,    0.515), (   0.824,    0.388) }   1   7
 32 7496 { (   0.487,    0.815), (   0.545,    0.755), (   0.665,    0.648), (   0.765,    0.515), (   0.823,    0.388) }   1   6
 32 7497 { (   0.487,    0.815), (   0.541,    0.755), (   0.662,    0.648), (   0.764,    0.515), (   0.822,    0.388) }   1   5
 32 7498 { (   0.487,    0.815), (   0.537,    0.755), (   0.660,    0.648), (   0.763,    0.515), (   0.821,    0.388) }   1   4
 32 7499 { (   0.487,    0.815), (   0.532,    0.755), (   0.658,    0.648), (   0.761,    0.515), (   0.820,    0.388) }   1   3
 32 7500 { (   0.487,    0.815), (   0.527,    0.755), (   0.655,    0.648), (   0.760,    0.515), (   0.819,    0.388) }   1   2
 32 7501 { (   0.487,    0.815), (   0.521,    0.755), (   0.652,    0.648), (   0.758,    0.515), (   0.817,    0.388) }   1   1
